"Country","Year","Month","Variable","Value"
"Kyrgyzstan",2020,9,"Consumer Price Index (CPI)",274.1952
"Kyrgyzstan",2020,9,"Money supply billion currency units",215.92
"Kyrgyzstan",2020,9,"Bank deposit interest rate percent",10.5
"Kyrgyzstan",2020,9,"Foreign exchange reserves billion currency units",2.99
"Kyrgyzstan",2020,9,"Inflation monthly percent change in the CPI",0.7
"Kyrgyzstan",2020,9,"Inflation annual percent change in the CPI",5.41
"Kyrgyzstan",2020,9,"USD Exchange rate",79.0376
"Kyrgyzstan",2020,10,"Private sector credit billion currency units",160.81
"Kyrgyzstan",2020,10,"Consumer Price Index (CPI)",280.4441
"Kyrgyzstan",2020,10,"Money supply billion currency units",215.65
"Kyrgyzstan",2020,10,"Bank deposit interest rate percent",10.48
"Kyrgyzstan",2020,10,"Foreign exchange reserves billion currency units",2.94
"Kyrgyzstan",2020,10,"Inflation monthly percent change in the CPI",2.28
"Kyrgyzstan",2020,10,"Inflation annual percent change in the CPI",7.24
"Kyrgyzstan",2020,10,"USD Exchange rate",80.5027
"Kyrgyzstan",2020,11,"Private sector credit billion currency units",162
"Kyrgyzstan",2020,11,"Consumer Price Index (CPI)",285.581
"Kyrgyzstan",2020,11,"Money supply billion currency units",208.03
"Kyrgyzstan",2020,11,"Bank deposit interest rate percent",10.79
"Kyrgyzstan",2020,11,"Foreign exchange reserves billion currency units",2.82
"Kyrgyzstan",2020,11,"Inflation monthly percent change in the CPI",1.83
"Kyrgyzstan",2020,11,"Inflation annual percent change in the CPI",8.2
"Kyrgyzstan",2020,11,"USD Exchange rate",84.3006
"Kyrgyzstan",2020,12,"Private sector credit billion currency units",162.55
"Kyrgyzstan",2020,12,"Consumer Price Index (CPI)",292.2782
"Kyrgyzstan",2020,12,"Money supply billion currency units",219.1
"Kyrgyzstan",2020,12,"Bank deposit interest rate percent",10.45
"Kyrgyzstan",2020,12,"Foreign exchange reserves billion currency units",2.81
"Kyrgyzstan",2020,12,"Inflation monthly percent change in the CPI",2.35
"Kyrgyzstan",2020,12,"Inflation annual percent change in the CPI",9.72
"Kyrgyzstan",2020,12,"USD Exchange rate",83.3246
"Kyrgyzstan",2021,1,"Private sector credit billion currency units",179.04
"Kyrgyzstan",2021,1,"Consumer Price Index (CPI)",295.0846
"Kyrgyzstan",2021,1,"Money supply billion currency units",212.09
"Kyrgyzstan",2021,1,"Bank deposit interest rate percent",11.18
"Kyrgyzstan",2021,1,"Foreign exchange reserves billion currency units",2.68
"Kyrgyzstan",2021,1,"Inflation monthly percent change in the CPI",0.96
"Kyrgyzstan",2021,1,"Inflation annual percent change in the CPI",10.12
"Kyrgyzstan",2021,1,"USD Exchange rate",84.0952
"Kyrgyzstan",2021,2,"Private sector credit billion currency units",183.1
"Kyrgyzstan",2021,2,"Consumer Price Index (CPI)",298.2504
"Kyrgyzstan",2021,2,"Money supply billion currency units",210.56
"Kyrgyzstan",2021,2,"Bank deposit interest rate percent",10.43
"Kyrgyzstan",2021,2,"Foreign exchange reserves billion currency units",2.7
"Kyrgyzstan",2021,2,"Inflation monthly percent change in the CPI",1.07
"Kyrgyzstan",2021,2,"Inflation annual percent change in the CPI",10.6
"Kyrgyzstan",2021,2,"USD Exchange rate",84.6262
"Kyrgyzstan",2021,3,"Private sector credit billion currency units",182.74
"Kyrgyzstan",2021,3,"Consumer Price Index (CPI)",301.4962
"Kyrgyzstan",2021,3,"Money supply billion currency units",213.38
"Kyrgyzstan",2021,3,"Bank deposit interest rate percent",10.45
"Kyrgyzstan",2021,3,"Foreign exchange reserves billion currency units",2.59
"Kyrgyzstan",2021,3,"Inflation monthly percent change in the CPI",1.09
"Kyrgyzstan",2021,3,"Inflation annual percent change in the CPI",10.16
"Kyrgyzstan",2021,3,"USD Exchange rate",84.7982
"Kyrgyzstan",2021,4,"Private sector credit billion currency units",185.86
"Kyrgyzstan",2021,4,"Consumer Price Index (CPI)",304.0724
"Kyrgyzstan",2021,4,"Money supply billion currency units",212.88
"Kyrgyzstan",2021,4,"Bank deposit interest rate percent",10.46
"Kyrgyzstan",2021,4,"Foreign exchange reserves billion currency units",2.48
"Kyrgyzstan",2021,4,"Inflation monthly percent change in the CPI",0.85
"Kyrgyzstan",2021,4,"Inflation annual percent change in the CPI",8.74
"Kyrgyzstan",2021,4,"USD Exchange rate",84.7944
"Kyrgyzstan",2021,5,"Private sector credit billion currency units",187.1
"Kyrgyzstan",2021,5,"Consumer Price Index (CPI)",306.4058
"Kyrgyzstan",2021,5,"Money supply billion currency units",218.16
"Kyrgyzstan",2021,5,"Bank deposit interest rate percent",10.52
"Kyrgyzstan",2021,5,"Foreign exchange reserves billion currency units",2.47
"Kyrgyzstan",2021,5,"Inflation monthly percent change in the CPI",0.77
"Kyrgyzstan",2021,5,"Inflation annual percent change in the CPI",10.92
"Kyrgyzstan",2021,5,"USD Exchange rate",84.2386
"Kyrgyzstan",2021,6,"Private sector credit billion currency units",190.06
"Kyrgyzstan",2021,6,"Consumer Price Index (CPI)",313.4834
"Kyrgyzstan",2021,6,"Money supply billion currency units",229.03
"Kyrgyzstan",2021,6,"Bank deposit interest rate percent",10.66
"Kyrgyzstan",2021,6,"Foreign exchange reserves billion currency units",2.55
"Kyrgyzstan",2021,6,"Inflation monthly percent change in the CPI",2.31
"Kyrgyzstan",2021,6,"Inflation annual percent change in the CPI",14.21
"Kyrgyzstan",2021,6,"USD Exchange rate",84.5976
"Kyrgyzstan",2021,7,"Private sector credit billion currency units",173.29
"Kyrgyzstan",2021,7,"Consumer Price Index (CPI)",312.8502
"Kyrgyzstan",2021,7,"Money supply billion currency units",234.05
"Kyrgyzstan",2021,7,"Bank deposit interest rate percent",10.88
"Kyrgyzstan",2021,7,"Foreign exchange reserves billion currency units",2.57
"Kyrgyzstan",2021,7,"Inflation monthly percent change in the CPI",-0.2
"Kyrgyzstan",2021,7,"Inflation annual percent change in the CPI",14.62
"Kyrgyzstan",2021,7,"USD Exchange rate",84.6807
"Kyrgyzstan",2021,8,"Private sector credit billion currency units",174.39
"Kyrgyzstan",2021,8,"Consumer Price Index (CPI)",310.5379
"Kyrgyzstan",2021,8,"Money supply billion currency units",238.95
"Kyrgyzstan",2021,8,"Bank deposit interest rate percent",10.96
"Kyrgyzstan",2021,8,"Foreign exchange reserves billion currency units",2.78
"Kyrgyzstan",2021,8,"Inflation monthly percent change in the CPI",-0.74
"Kyrgyzstan",2021,8,"Inflation annual percent change in the CPI",14.05
"Kyrgyzstan",2021,8,"USD Exchange rate",84.7265
"Kyrgyzstan",2021,9,"Private sector credit billion currency units",175.64
"Kyrgyzstan",2021,9,"Consumer Price Index (CPI)",311.2983
"Kyrgyzstan",2021,9,"Money supply billion currency units",241.14
"Kyrgyzstan",2021,9,"Bank deposit interest rate percent",11.16
"Kyrgyzstan",2021,9,"Foreign exchange reserves billion currency units",3.15
"Kyrgyzstan",2021,9,"Inflation monthly percent change in the CPI",0.24
"Kyrgyzstan",2021,9,"Inflation annual percent change in the CPI",13.53
"Kyrgyzstan",2021,9,"USD Exchange rate",84.7956
"Kyrgyzstan",2021,10,"Private sector credit billion currency units",176.79
"Kyrgyzstan",2021,10,"Consumer Price Index (CPI)",315.4196
"Kyrgyzstan",2021,10,"Money supply billion currency units",244.51
"Kyrgyzstan",2021,10,"Bank deposit interest rate percent",11.28
"Kyrgyzstan",2021,10,"Foreign exchange reserves billion currency units",3.06
"Kyrgyzstan",2021,10,"Inflation monthly percent change in the CPI",1.32
"Kyrgyzstan",2021,10,"Inflation annual percent change in the CPI",12.47
"Kyrgyzstan",2021,10,"USD Exchange rate",84.7977
"Kyrgyzstan",2021,11,"Private sector credit billion currency units",178.61
"Kyrgyzstan",2021,11,"Consumer Price Index (CPI)",320.7365
"Kyrgyzstan",2021,11,"Money supply billion currency units",241.87
"Kyrgyzstan",2021,11,"Bank deposit interest rate percent",11.29
"Kyrgyzstan",2021,11,"Foreign exchange reserves billion currency units",2.86
"Kyrgyzstan",2021,11,"Inflation monthly percent change in the CPI",1.69
"Kyrgyzstan",2021,11,"Inflation annual percent change in the CPI",12.31
"Kyrgyzstan",2021,11,"USD Exchange rate",84.7908
"Kyrgyzstan",2021,12,"Private sector credit billion currency units",181.78
"Kyrgyzstan",2021,12,"Consumer Price Index (CPI)",324.9521
"Kyrgyzstan",2021,12,"Money supply billion currency units",253.19
"Kyrgyzstan",2021,12,"Bank deposit interest rate percent",11.27
"Kyrgyzstan",2021,12,"Foreign exchange reserves billion currency units",2.89
"Kyrgyzstan",2021,12,"Inflation monthly percent change in the CPI",1.31
"Kyrgyzstan",2021,12,"Inflation annual percent change in the CPI",11.18
"Kyrgyzstan",2021,12,"USD Exchange rate",84.7929
"Kyrgyzstan",2022,1,"Private sector credit billion currency units",179.04
"Kyrgyzstan",2022,1,"Consumer Price Index (CPI)",328.1069
"Kyrgyzstan",2022,1,"Money supply billion currency units",234.77
"Kyrgyzstan",2022,1,"Bank deposit interest rate percent",11.18
"Kyrgyzstan",2022,1,"Foreign exchange reserves billion currency units",2.76
"Kyrgyzstan",2022,1,"Inflation monthly percent change in the CPI",0.97
"Kyrgyzstan",2022,1,"Inflation annual percent change in the CPI",11.19
"Kyrgyzstan",2022,1,"USD Exchange rate",84.7951
"Kyrgyzstan",2022,2,"Private sector credit billion currency units",183.1
"Kyrgyzstan",2022,2,"Consumer Price Index (CPI)",330.5489
"Kyrgyzstan",2022,2,"Money supply billion currency units",231.6
"Kyrgyzstan",2022,2,"Bank deposit interest rate percent",11.1
"Kyrgyzstan",2022,2,"Foreign exchange reserves billion currency units",2.82
"Kyrgyzstan",2022,2,"Inflation monthly percent change in the CPI",0.74
"Kyrgyzstan",2022,2,"Inflation annual percent change in the CPI",10.83
"Kyrgyzstan",2022,2,"USD Exchange rate",85.1356
"Kyrgyzstan",2022,3,"Private sector credit billion currency units",182.74
"Kyrgyzstan",2022,3,"Consumer Price Index (CPI)",341.2671
"Kyrgyzstan",2022,3,"Money supply billion currency units",231.74
"Kyrgyzstan",2022,3,"Bank deposit interest rate percent",11.29
"Kyrgyzstan",2022,3,"Foreign exchange reserves billion currency units",2.76
"Kyrgyzstan",2022,3,"Inflation monthly percent change in the CPI",3.24
"Kyrgyzstan",2022,3,"Inflation annual percent change in the CPI",13.19
"Kyrgyzstan",2022,3,"USD Exchange rate",99.9358
"Kyrgyzstan",2022,4,"Private sector credit billion currency units",185.86
"Kyrgyzstan",2022,4,"Consumer Price Index (CPI)",348.1295
"Kyrgyzstan",2022,4,"Money supply billion currency units",245.84
"Kyrgyzstan",2022,4,"Bank deposit interest rate percent",11.59
"Kyrgyzstan",2022,4,"Foreign exchange reserves billion currency units",2.6
"Kyrgyzstan",2022,4,"Inflation monthly percent change in the CPI",2.01
"Kyrgyzstan",2022,4,"Inflation annual percent change in the CPI",14.49
"Kyrgyzstan",2022,4,"USD Exchange rate",83.4037
"Kyrgyzstan",2022,5,"Private sector credit billion currency units",187.1
"Kyrgyzstan",2022,5,"Consumer Price Index (CPI)",349.2363
"Kyrgyzstan",2022,5,"Money supply billion currency units",249.51
"Kyrgyzstan",2022,5,"Bank deposit interest rate percent",11.99
"Kyrgyzstan",2022,5,"Foreign exchange reserves billion currency units",2.59
"Kyrgyzstan",2022,5,"Inflation monthly percent change in the CPI",0.32
"Kyrgyzstan",2022,5,"Inflation annual percent change in the CPI",13.98
"Kyrgyzstan",2022,5,"USD Exchange rate",81.4354
"Kyrgyzstan",2022,6,"Private sector credit billion currency units",190.06
"Kyrgyzstan",2022,6,"Consumer Price Index (CPI)",354.4538
"Kyrgyzstan",2022,6,"Money supply billion currency units",276.77
"Kyrgyzstan",2022,6,"Bank deposit interest rate percent",12.42
"Kyrgyzstan",2022,6,"Foreign exchange reserves billion currency units",2.64
"Kyrgyzstan",2022,6,"Inflation monthly percent change in the CPI",1.49
"Kyrgyzstan",2022,6,"Inflation annual percent change in the CPI",13.07
"Kyrgyzstan",2022,6,"USD Exchange rate",79.5039
"Kyrgyzstan",2022,7,"Private sector credit billion currency units",193.16
"Kyrgyzstan",2022,7,"Consumer Price Index (CPI)",356.101
"Kyrgyzstan",2022,7,"Money supply billion currency units",289.49
"Kyrgyzstan",2022,7,"Bank deposit interest rate percent",12.7
"Kyrgyzstan",2022,7,"Foreign exchange reserves billion currency units",2.55
"Kyrgyzstan",2022,7,"Inflation monthly percent change in the CPI",0.46
"Kyrgyzstan",2022,7,"Inflation annual percent change in the CPI",13.82
"Kyrgyzstan",2022,7,"USD Exchange rate",81.0139
"Kyrgyzstan",2022,8,"Private sector credit billion currency units",193.18
"Kyrgyzstan",2022,8,"Consumer Price Index (CPI)",358.843
"Kyrgyzstan",2022,8,"Money supply billion currency units",293.21
"Kyrgyzstan",2022,8,"Bank deposit interest rate percent",13.06
"Kyrgyzstan",2022,8,"Foreign exchange reserves billion currency units",2.57
"Kyrgyzstan",2022,8,"Inflation monthly percent change in the CPI",0.77
"Kyrgyzstan",2022,8,"Inflation annual percent change in the CPI",15.56
"Kyrgyzstan",2022,8,"USD Exchange rate",81.6841
"Kyrgyzstan",2022,9,"Private sector credit billion currency units",194.22
"Kyrgyzstan",2022,9,"Consumer Price Index (CPI)",359.4939
"Kyrgyzstan",2022,9,"Money supply billion currency units",302.09
"Kyrgyzstan",2022,9,"Bank deposit interest rate percent",13.18
"Kyrgyzstan",2022,9,"Foreign exchange reserves billion currency units",2.5
"Kyrgyzstan",2022,9,"Inflation monthly percent change in the CPI",0.18
"Kyrgyzstan",2022,9,"Inflation annual percent change in the CPI",15.48
"Kyrgyzstan",2022,9,"USD Exchange rate",81.2316
"Kyrgyzstan",2022,10,"Private sector credit billion currency units",197.63
"Kyrgyzstan",2022,10,"Consumer Price Index (CPI)",364.1104
"Kyrgyzstan",2022,10,"Money supply billion currency units",310.18
"Kyrgyzstan",2022,10,"Bank deposit interest rate percent",13.14
"Kyrgyzstan",2022,10,"Foreign exchange reserves billion currency units",2.59
"Kyrgyzstan",2022,10,"Inflation monthly percent change in the CPI",1.28
"Kyrgyzstan",2022,10,"Inflation annual percent change in the CPI",15.44
"Kyrgyzstan",2022,10,"USD Exchange rate",82.2079
"Kyrgyzstan",2022,11,"Private sector credit billion currency units",199.58
"Kyrgyzstan",2022,11,"Consumer Price Index (CPI)",368.7629
"Kyrgyzstan",2022,11,"Money supply billion currency units",318.97
"Kyrgyzstan",2022,11,"Bank deposit interest rate percent",13.02
"Kyrgyzstan",2022,11,"Foreign exchange reserves billion currency units",2.78
"Kyrgyzstan",2022,11,"Inflation monthly percent change in the CPI",1.28
"Kyrgyzstan",2022,11,"Inflation annual percent change in the CPI",14.97
"Kyrgyzstan",2022,11,"USD Exchange rate",84.2451
"Kyrgyzstan",2022,12,"Private sector credit billion currency units",204.03
"Kyrgyzstan",2022,12,"Consumer Price Index (CPI)",372.7126
"Kyrgyzstan",2022,12,"Money supply billion currency units",335.51
"Kyrgyzstan",2022,12,"Bank deposit interest rate percent",12.85
"Kyrgyzstan",2022,12,"Foreign exchange reserves billion currency units",2.8
"Kyrgyzstan",2022,12,"Inflation monthly percent change in the CPI",1.07
"Kyrgyzstan",2022,12,"Inflation annual percent change in the CPI",14.7
"Kyrgyzstan",2022,12,"USD Exchange rate",85.1505
"Kyrgyzstan",2023,1,"Private sector credit billion currency units",201.14
"Kyrgyzstan",2023,1,"Consumer Price Index (CPI)",378.4239
"Kyrgyzstan",2023,1,"Money supply billion currency units",311.33
"Kyrgyzstan",2023,1,"Bank deposit interest rate percent",12.67
"Kyrgyzstan",2023,1,"Foreign exchange reserves billion currency units",2.75
"Kyrgyzstan",2023,1,"Inflation monthly percent change in the CPI",1.53
"Kyrgyzstan",2023,1,"Inflation annual percent change in the CPI",15.34
"Kyrgyzstan",2023,1,"USD Exchange rate",85.8555
"Kyrgyzstan",2023,2,"Private sector credit billion currency units",204.65
"Kyrgyzstan",2023,2,"Consumer Price Index (CPI)",384.0055
"Kyrgyzstan",2023,2,"Money supply billion currency units",309.51
"Kyrgyzstan",2023,2,"Bank deposit interest rate percent",12.42
"Kyrgyzstan",2023,2,"Foreign exchange reserves billion currency units",2.55
"Kyrgyzstan",2023,2,"Inflation monthly percent change in the CPI",1.47
"Kyrgyzstan",2023,2,"Inflation annual percent change in the CPI",16.17
"Kyrgyzstan",2023,2,"USD Exchange rate",86.9691
"Kyrgyzstan",2023,3,"Private sector credit billion currency units",209.43
"Kyrgyzstan",2023,3,"Consumer Price Index (CPI)",384.6513
"Kyrgyzstan",2023,3,"Money supply billion currency units",316.22
"Kyrgyzstan",2023,3,"Bank deposit interest rate percent",12.21
"Kyrgyzstan",2023,3,"Foreign exchange reserves billion currency units",2.49
"Kyrgyzstan",2023,3,"Inflation monthly percent change in the CPI",0.17
"Kyrgyzstan",2023,3,"Inflation annual percent change in the CPI",12.71
"Kyrgyzstan",2023,3,"USD Exchange rate",87.4198
"Kyrgyzstan",2023,4,"Private sector credit billion currency units",215.59
"Kyrgyzstan",2023,4,"Consumer Price Index (CPI)",385.3361
"Kyrgyzstan",2023,4,"Money supply billion currency units",323.76
"Kyrgyzstan",2023,4,"Bank deposit interest rate percent",12.14
"Kyrgyzstan",2023,4,"Foreign exchange reserves billion currency units",2.34
"Kyrgyzstan",2023,4,"Inflation monthly percent change in the CPI",0.18
"Kyrgyzstan",2023,4,"Inflation annual percent change in the CPI",10.69
"Kyrgyzstan",2023,4,"USD Exchange rate",87.4795
"Kyrgyzstan",2023,5,"Private sector credit billion currency units",222.09
"Kyrgyzstan",2023,5,"Consumer Price Index (CPI)",388.4123
"Kyrgyzstan",2023,5,"Money supply billion currency units",327.45
"Kyrgyzstan",2023,5,"Bank deposit interest rate percent",12.1
"Kyrgyzstan",2023,5,"Foreign exchange reserves billion currency units",2.41
"Kyrgyzstan",2023,5,"Inflation monthly percent change in the CPI",0.8
"Kyrgyzstan",2023,5,"Inflation annual percent change in the CPI",11.22
"Kyrgyzstan",2023,5,"USD Exchange rate",87.4426
"Kyrgyzstan",2023,6,"Private sector credit billion currency units",228.37
"Kyrgyzstan",2023,6,"Consumer Price Index (CPI)",391.2839
"Kyrgyzstan",2023,6,"Money supply billion currency units",336.57
"Kyrgyzstan",2023,6,"Bank deposit interest rate percent",12.23
"Kyrgyzstan",2023,6,"Foreign exchange reserves billion currency units",2.44
"Kyrgyzstan",2023,6,"Inflation monthly percent change in the CPI",0.74
"Kyrgyzstan",2023,6,"Inflation annual percent change in the CPI",10.39
"Kyrgyzstan",2023,6,"USD Exchange rate",87.4563
"Kyrgyzstan",2023,7,"Private sector credit billion currency units",232.98
"Kyrgyzstan",2023,7,"Consumer Price Index (CPI)",392.6083
"Kyrgyzstan",2023,7,"Money supply billion currency units",341.57
"Kyrgyzstan",2023,7,"Bank deposit interest rate percent",12.39
"Kyrgyzstan",2023,7,"Foreign exchange reserves billion currency units",2.53
"Kyrgyzstan",2023,7,"Inflation monthly percent change in the CPI",0.34
"Kyrgyzstan",2023,7,"Inflation annual percent change in the CPI",10.25
"Kyrgyzstan",2023,7,"USD Exchange rate",87.7103
"Kyrgyzstan",2023,8,"Private sector credit billion currency units",239.89
"Kyrgyzstan",2023,8,"Consumer Price Index (CPI)",392.8045
"Kyrgyzstan",2023,8,"Money supply billion currency units",342.51
"Kyrgyzstan",2023,8,"Bank deposit interest rate percent",12.54
"Kyrgyzstan",2023,8,"Foreign exchange reserves billion currency units",2.54
"Kyrgyzstan",2023,8,"Inflation monthly percent change in the CPI",0.05
"Kyrgyzstan",2023,8,"Inflation annual percent change in the CPI",9.46
"Kyrgyzstan",2023,8,"USD Exchange rate",88.0878
"Kyrgyzstan",2023,9,"Private sector credit billion currency units",244.29
"Kyrgyzstan",2023,9,"Consumer Price Index (CPI)",393.8777
"Kyrgyzstan",2023,9,"Money supply billion currency units",350.96
"Kyrgyzstan",2023,9,"Bank deposit interest rate percent",12.66
"Kyrgyzstan",2023,9,"Foreign exchange reserves billion currency units",2.63
"Kyrgyzstan",2023,9,"Inflation monthly percent change in the CPI",0.27
"Kyrgyzstan",2023,9,"Inflation annual percent change in the CPI",9.56
"Kyrgyzstan",2023,9,"USD Exchange rate",88.5528
"Kyrgyzstan",2023,10,"Private sector credit billion currency units",250.5
"Kyrgyzstan",2023,10,"Consumer Price Index (CPI)",397.334
"Kyrgyzstan",2023,10,"Money supply billion currency units",341.2
"Kyrgyzstan",2023,10,"Bank deposit interest rate percent",12.7
"Kyrgyzstan",2023,10,"Foreign exchange reserves billion currency units",2.83
"Kyrgyzstan",2023,10,"Inflation monthly percent change in the CPI",0.88
"Kyrgyzstan",2023,10,"Inflation annual percent change in the CPI",9.12
"Kyrgyzstan",2023,10,"USD Exchange rate",89.1204
"Kyrgyzstan",2023,11,"Private sector credit billion currency units",253.37
"Kyrgyzstan",2023,11,"Consumer Price Index (CPI)",398.3455
"Kyrgyzstan",2023,11,"Money supply billion currency units",344.03
"Kyrgyzstan",2023,11,"Bank deposit interest rate percent",12.86
"Kyrgyzstan",2023,11,"Foreign exchange reserves billion currency units",3.06
"Kyrgyzstan",2023,11,"Inflation monthly percent change in the CPI",0.25
"Kyrgyzstan",2023,11,"Inflation annual percent change in the CPI",8.02
"Kyrgyzstan",2023,11,"USD Exchange rate",89.1389
"Kyrgyzstan",2023,12,"Private sector credit billion currency units",257.78
"Kyrgyzstan",2023,12,"Consumer Price Index (CPI)",399.5594
"Kyrgyzstan",2023,12,"Money supply billion currency units",373.63
"Kyrgyzstan",2023,12,"Bank deposit interest rate percent",13.04
"Kyrgyzstan",2023,12,"Foreign exchange reserves billion currency units",3.24
"Kyrgyzstan",2023,12,"Inflation monthly percent change in the CPI",0.3
"Kyrgyzstan",2023,12,"Inflation annual percent change in the CPI",7.2
"Kyrgyzstan",2023,12,"USD Exchange rate",89.1572
"Kyrgyzstan",2024,1,"Private sector credit billion currency units",256.93
"Kyrgyzstan",2024,1,"Consumer Price Index (CPI)",400.4798
"Kyrgyzstan",2024,1,"Money supply billion currency units",364.18
"Kyrgyzstan",2024,1,"Bank deposit interest rate percent",13.16
"Kyrgyzstan",2024,1,"Foreign exchange reserves billion currency units",3.31
"Kyrgyzstan",2024,1,"Inflation monthly percent change in the CPI",0.23
"Kyrgyzstan",2024,1,"Inflation annual percent change in the CPI",5.83
"Kyrgyzstan",2024,1,"USD Exchange rate",89.26
"Kyrgyzstan",2024,2,"Private sector credit billion currency units",259.12
"Kyrgyzstan",2024,2,"Consumer Price Index (CPI)",403.45
"Kyrgyzstan",2024,2,"Money supply billion currency units",367.26
"Kyrgyzstan",2024,2,"Bank deposit interest rate percent",13.26
"Kyrgyzstan",2024,2,"Foreign exchange reserves billion currency units",3.32
"Kyrgyzstan",2024,2,"Inflation monthly percent change in the CPI",0.74
"Kyrgyzstan",2024,2,"Inflation annual percent change in the CPI",5.06
"Kyrgyzstan",2024,2,"USD Exchange rate",89.4145
"Kyrgyzstan",2024,3,"Private sector credit billion currency units",262.66
"Kyrgyzstan",2024,3,"Consumer Price Index (CPI)",404.5091
"Kyrgyzstan",2024,3,"Money supply billion currency units",380.27
"Kyrgyzstan",2024,3,"Bank deposit interest rate percent",13.42
"Kyrgyzstan",2024,3,"Foreign exchange reserves billion currency units",3.49
"Kyrgyzstan",2024,3,"Inflation monthly percent change in the CPI",0.26
"Kyrgyzstan",2024,3,"Inflation annual percent change in the CPI",5.16
"Kyrgyzstan",2024,3,"USD Exchange rate",89.4703
"Kyrgyzstan",2024,4,"Private sector credit billion currency units",268.9
"Kyrgyzstan",2024,4,"Consumer Price Index (CPI)",405.2183
"Kyrgyzstan",2024,4,"Money supply billion currency units",394.22
"Kyrgyzstan",2024,4,"Bank deposit interest rate percent",13.51
"Kyrgyzstan",2024,4,"Foreign exchange reserves billion currency units",3.66
"Kyrgyzstan",2024,4,"Inflation monthly percent change in the CPI",0.18
"Kyrgyzstan",2024,4,"Inflation annual percent change in the CPI",5.16
"Kyrgyzstan",2024,4,"USD Exchange rate",89.1487
"Kyrgyzstan",2024,5,"Private sector credit billion currency units",275.75
"Kyrgyzstan",2024,5,"Consumer Price Index (CPI)",406.1197
"Kyrgyzstan",2024,5,"Money supply billion currency units",410.33
"Kyrgyzstan",2024,5,"Bank deposit interest rate percent",13.52
"Kyrgyzstan",2024,5,"Foreign exchange reserves billion currency units",3.72
"Kyrgyzstan",2024,5,"Inflation monthly percent change in the CPI",0.22
"Kyrgyzstan",2024,5,"Inflation annual percent change in the CPI",4.56
"Kyrgyzstan",2024,5,"USD Exchange rate",88.096
"Kyrgyzstan",2024,6,"Private sector credit billion currency units",281.05
"Kyrgyzstan",2024,6,"Consumer Price Index (CPI)",409.0441
"Kyrgyzstan",2024,6,"Money supply billion currency units",429.94
"Kyrgyzstan",2024,6,"Bank deposit interest rate percent",13.41
"Kyrgyzstan",2024,6,"Foreign exchange reserves billion currency units",3.78
"Kyrgyzstan",2024,6,"Inflation monthly percent change in the CPI",0.72
"Kyrgyzstan",2024,6,"Inflation annual percent change in the CPI",4.54
"Kyrgyzstan",2024,6,"USD Exchange rate",87.1482
"Kyrgyzstan",2024,7,"Private sector credit billion currency units",286.86
"Kyrgyzstan",2024,7,"Consumer Price Index (CPI)",408.7708
"Kyrgyzstan",2024,7,"Money supply billion currency units",446.99
"Kyrgyzstan",2024,7,"Bank deposit interest rate percent",13.27
"Kyrgyzstan",2024,7,"Foreign exchange reserves billion currency units",3.99
"Kyrgyzstan",2024,7,"Inflation monthly percent change in the CPI",-0.07
"Kyrgyzstan",2024,7,"Inflation annual percent change in the CPI",4.12
"Kyrgyzstan",2024,7,"USD Exchange rate",85.0386
"Kyrgyzstan",2024,8,"Private sector credit billion currency units",294.96
"Kyrgyzstan",2024,8,"Consumer Price Index (CPI)",407.7079
"Kyrgyzstan",2024,8,"Money supply billion currency units",445.38
"Kyrgyzstan",2024,8,"Bank deposit interest rate percent",13.19
"Kyrgyzstan",2024,8,"Foreign exchange reserves billion currency units",4.13
"Kyrgyzstan",2024,8,"Inflation monthly percent change in the CPI",-0.26
"Kyrgyzstan",2024,8,"Inflation annual percent change in the CPI",3.79
"Kyrgyzstan",2024,8,"USD Exchange rate",85.1517
"Kyrgyzstan",2024,9,"Private sector credit billion currency units",300.76
"Kyrgyzstan",2024,9,"Consumer Price Index (CPI)",413.266
"Kyrgyzstan",2024,9,"Money supply billion currency units",451.26
"Kyrgyzstan",2024,9,"Bank deposit interest rate percent",13.09
"Kyrgyzstan",2024,9,"Foreign exchange reserves billion currency units",4.3
"Kyrgyzstan",2024,9,"Inflation monthly percent change in the CPI",1.36
"Kyrgyzstan",2024,9,"Inflation annual percent change in the CPI",4.92
"Kyrgyzstan",2024,9,"USD Exchange rate",84.3438
"Kyrgyzstan",2024,10,"Private sector credit billion currency units",314.38
"Kyrgyzstan",2024,10,"Consumer Price Index (CPI)",416.2578
"Kyrgyzstan",2024,10,"Money supply billion currency units",465.07
"Kyrgyzstan",2024,10,"Bank deposit interest rate percent",13.02
"Kyrgyzstan",2024,10,"Foreign exchange reserves billion currency units",4.93
"Kyrgyzstan",2024,10,"Inflation monthly percent change in the CPI",0.72
"Kyrgyzstan",2024,10,"Inflation annual percent change in the CPI",4.76
"Kyrgyzstan",2024,10,"USD Exchange rate",85.331
"Kyrgyzstan",2024,11,"Private sector credit billion currency units",324.89
"Kyrgyzstan",2024,11,"Consumer Price Index (CPI)",421.1715
"Kyrgyzstan",2024,11,"Money supply billion currency units",452.55
"Kyrgyzstan",2024,11,"Bank deposit interest rate percent",NA
"Kyrgyzstan",2024,11,"Foreign exchange reserves billion currency units",NA
"Kyrgyzstan",2024,11,"Inflation monthly percent change in the CPI",1.18
"Kyrgyzstan",2024,11,"Inflation annual percent change in the CPI",5.73
